#a1 a2 eps sig(A)
B0tTa B0tTg 1.0 3.6
B0tTa B0tTc 1.0 3.6
B0tTa B0tTt 1.0 3.6
B0tT3 B0tTa 1.0 3.6
B0tTu B0tTu 1.0 3.6
B0tTg B0tTu 1.0 3.6
B0tTc B0tTu 1.0 3.6
B0tTt B0tTu 1.0 3.6
B0tT3 B0tTu 1.0 3.6
B0tTg B0tTg 1.0 3.6
B0tTc B0tTg 1.0 3.6
B0tTg B0tTt 1.0 3.6
B0tT3 B0tTg 1.0 3.6
B0tTc B0tTc 1.0 3.6
B0tTc B0tTt 1.0 3.6
B0tT3 B0tTc 1.0 3.6
B0tTt B0tTt 1.0 3.6
B0tT3 B0tTt 1.0 3.6
#B0T B0U 1.0 3.6
B05Ta B0aUa 1.0 3.6
B05Ta B0aUu 1.0 3.6
B05Ta B0aUg 1.0 3.6
B05Ta B0aUc 1.0 3.6
B05Ta B0aUt 1.0 3.6
B05Ta B0aU3 1.0 3.6
B05Ta B0uUa 1.0 3.6
B05Ta B0uUu 1.0 3.6
B05Ta B0uUg 1.0 3.6
B05Ta B0uUc 1.0 3.6
B05Ta B0uUt 1.0 3.6
B05Ta B0uU3 1.0 3.6
B05Ta B0gUa 1.0 3.6
B05Ta B0gUu 1.0 3.6
B05Ta B0gUg 1.0 3.6
B05Ta B0gUc 1.0 3.6
B05Ta B0gUt 1.0 3.6
B05Ta B0gU3 1.0 3.6
B05Ta B0cUa 1.0 3.6
B05Ta B0cUu 1.0 3.6
B05Ta B0cUg 1.0 3.6
B05Ta B0cUc 1.0 3.6
B05Ta B0cUt 1.0 3.6
B05Ta B0cU3 1.0 3.6
B05Ta B0tUa 1.0 3.6
B05Ta B0tUu 1.0 3.6
B05Ta B0tUg 1.0 3.6
B05Ta B0tUc 1.0 3.6
B05Ta B0tUt 1.0 3.6
B05Ta B0tU3 1.0 3.6
B05Tu B0aUa 1.0 3.6
B05Tu B0aUu 1.0 3.6
B05Tu B0aUg 1.0 3.6
B05Tu B0aUc 1.0 3.6
B05Tu B0aUt 1.0 3.6
B05Tu B0aU3 1.0 3.6
B05Tu B0uUa 1.0 3.6
B05Tu B0uUu 1.0 3.6
B05Tu B0uUg 1.0 3.6
B05Tu B0uUc 1.0 3.6
B05Tu B0uUt 1.0 3.6
B05Tu B0uU3 1.0 3.6
B05Tu B0gUa 1.0 3.6
B05Tu B0gUu 1.0 3.6
B05Tu B0gUg 1.0 3.6
B05Tu B0gUc 1.0 3.6
B05Tu B0gUt 1.0 3.6
B05Tu B0gU3 1.0 3.6
B05Tu B0cUa 1.0 3.6
B05Tu B0cUu 1.0 3.6
B05Tu B0cUg 1.0 3.6
B05Tu B0cUc 1.0 3.6
B05Tu B0cUt 1.0 3.6
B05Tu B0cU3 1.0 3.6
B05Tu B0tUa 1.0 3.6
B05Tu B0tUu 1.0 3.6
B05Tu B0tUg 1.0 3.6
B05Tu B0tUc 1.0 3.6
B05Tu B0tUt 1.0 3.6
B05Tu B0tU3 1.0 3.6
B05Tg B0aUa 1.0 3.6
B05Tg B0aUu 1.0 3.6
B05Tg B0aUg 1.0 3.6
B05Tg B0aUc 1.0 3.6
B05Tg B0aUt 1.0 3.6
B05Tg B0aU3 1.0 3.6
B05Tg B0uUa 1.0 3.6
B05Tg B0uUu 1.0 3.6
B05Tg B0uUg 1.0 3.6
B05Tg B0uUc 1.0 3.6
B05Tg B0uUt 1.0 3.6
B05Tg B0uU3 1.0 3.6
B05Tg B0gUa 1.0 3.6
B05Tg B0gUu 1.0 3.6
B05Tg B0gUg 1.0 3.6
B05Tg B0gUc 1.0 3.6
B05Tg B0gUt 1.0 3.6
B05Tg B0gU3 1.0 3.6
B05Tg B0cUa 1.0 3.6
B05Tg B0cUu 1.0 3.6
B05Tg B0cUg 1.0 3.6
B05Tg B0cUc 1.0 3.6
B05Tg B0cUt 1.0 3.6
B05Tg B0cU3 1.0 3.6
B05Tg B0tUa 1.0 3.6
B05Tg B0tUu 1.0 3.6
B05Tg B0tUg 1.0 3.6
B05Tg B0tUc 1.0 3.6
B05Tg B0tUt 1.0 3.6
B05Tg B0tU3 1.0 3.6
B05Tc B0aUa 1.0 3.6
B05Tc B0aUu 1.0 3.6
B05Tc B0aUg 1.0 3.6
B05Tc B0aUc 1.0 3.6
B05Tc B0aUt 1.0 3.6
B05Tc B0aU3 1.0 3.6
B05Tc B0uUa 1.0 3.6
B05Tc B0uUu 1.0 3.6
B05Tc B0uUg 1.0 3.6
B05Tc B0uUc 1.0 3.6
B05Tc B0uUt 1.0 3.6
B05Tc B0uU3 1.0 3.6
B05Tc B0gUa 1.0 3.6
B05Tc B0gUu 1.0 3.6
B05Tc B0gUg 1.0 3.6
B05Tc B0gUc 1.0 3.6
B05Tc B0gUt 1.0 3.6
B05Tc B0gU3 1.0 3.6
B05Tc B0cUa 1.0 3.6
B05Tc B0cUu 1.0 3.6
B05Tc B0cUg 1.0 3.6
B05Tc B0cUc 1.0 3.6
B05Tc B0cUt 1.0 3.6
B05Tc B0cU3 1.0 3.6
B05Tc B0tUa 1.0 3.6
B05Tc B0tUu 1.0 3.6
B05Tc B0tUg 1.0 3.6
B05Tc B0tUc 1.0 3.6
B05Tc B0tUt 1.0 3.6
B05Tc B0tU3 1.0 3.6
B05Tt B0aUa 1.0 3.6
B05Tt B0aUu 1.0 3.6
B05Tt B0aUg 1.0 3.6
B05Tt B0aUc 1.0 3.6
B05Tt B0aUt 1.0 3.6
B05Tt B0aU3 1.0 3.6
B05Tt B0uUa 1.0 3.6
B05Tt B0uUu 1.0 3.6
B05Tt B0uUg 1.0 3.6
B05Tt B0uUc 1.0 3.6
B05Tt B0uUt 1.0 3.6
B05Tt B0uU3 1.0 3.6
B05Tt B0gUa 1.0 3.6
B05Tt B0gUu 1.0 3.6
B05Tt B0gUg 1.0 3.6
B05Tt B0gUc 1.0 3.6
B05Tt B0gUt 1.0 3.6
B05Tt B0gU3 1.0 3.6
B05Tt B0cUa 1.0 3.6
B05Tt B0cUu 1.0 3.6
B05Tt B0cUg 1.0 3.6
B05Tt B0cUc 1.0 3.6
B05Tt B0cUt 1.0 3.6
B05Tt B0cU3 1.0 3.6
B05Tt B0tUa 1.0 3.6
B05Tt B0tUu 1.0 3.6
B05Tt B0tUg 1.0 3.6
B05Tt B0tUc 1.0 3.6
B05Tt B0tUt 1.0 3.6
B05Tt B0tU3 1.0 3.6
B05T3 B0aUa 1.0 3.6
B05T3 B0aUu 1.0 3.6
B05T3 B0aUg 1.0 3.6
B05T3 B0aUc 1.0 3.6
B05T3 B0aUt 1.0 3.6
B05T3 B0uUa 1.0 3.6
B05T3 B0uUu 1.0 3.6
B05T3 B0uUg 1.0 3.6
B05T3 B0uUc 1.0 3.6
B05T3 B0uUt 1.0 3.6
B05T3 B0gUa 1.0 3.6
B05T3 B0gUu 1.0 3.6
B05T3 B0gUg 1.0 3.6
B05T3 B0gUc 1.0 3.6
B05T3 B0gUt 1.0 3.6
B05T3 B0cUa 1.0 3.6
B05T3 B0cUu 1.0 3.6
B05T3 B0cUg 1.0 3.6
B05T3 B0cUc 1.0 3.6
B05T3 B0cUt 1.0 3.6
B05T3 B0tUa 1.0 3.6
B05T3 B0tUu 1.0 3.6
B05T3 B0tUg 1.0 3.6
B05T3 B0tUc 1.0 3.6
B05T3 B0tUt 1.0 3.6
B05Ua B0aTa 1.0 3.6
B05Uu B0aTa 1.0 3.6
B05Ug B0aTa 1.0 3.6
B05Uc B0aTa 1.0 3.6
B05Ut B0aTa 1.0 3.6
B05U3 B0aTa 1.0 3.6
B0aTa B0aUa 1.0 3.6
B0aTa B0aUu 1.0 3.6
B0aTa B0aUg 1.0 3.6
B0aTa B0aUc 1.0 3.6
B0aTa B0aUt 1.0 3.6
B0aTa B0aU3 1.0 3.6
B0aTa B0uUa 1.0 3.6
B0aTa B0uUu 1.0 3.6
B0aTa B0uUg 1.0 3.6
B0aTa B0uUc 1.0 3.6
B0aTa B0uUt 1.0 3.6
B0aTa B0uU3 1.0 3.6
B0aTa B0gUa 1.0 3.6
B0aTa B0gUu 1.0 3.6
B0aTa B0gUg 1.0 3.6
B0aTa B0gUc 1.0 3.6
B0aTa B0gUt 1.0 3.6
B0aTa B0gU3 1.0 3.6
B0aTa B0cUa 1.0 3.6
B0aTa B0cUu 1.0 3.6
B0aTa B0cUg 1.0 3.6
B0aTa B0cUc 1.0 3.6
B0aTa B0cUt 1.0 3.6
B0aTa B0cU3 1.0 3.6
B0aTa B0tUa 1.0 3.6
B0aTa B0tUu 1.0 3.6
B0aTa B0tUg 1.0 3.6
B0aTa B0tUc 1.0 3.6
B0aTa B0tUt 1.0 3.6
B0aTa B0tU3 1.0 3.6
B05Ua B0aTu 1.0 3.6
B05Uu B0aTu 1.0 3.6
B05Ug B0aTu 1.0 3.6
B05Uc B0aTu 1.0 3.6
B05Ut B0aTu 1.0 3.6
B05U3 B0aTu 1.0 3.6
B0aTu B0aUa 1.0 3.6
B0aTu B0aUu 1.0 3.6
B0aTu B0aUg 1.0 3.6
B0aTu B0aUc 1.0 3.6
B0aTu B0aUt 1.0 3.6
B0aTu B0aU3 1.0 3.6
B0aTu B0uUa 1.0 3.6
B0aTu B0uUu 1.0 3.6
B0aTu B0uUg 1.0 3.6
B0aTu B0uUc 1.0 3.6
B0aTu B0uUt 1.0 3.6
B0aTu B0uU3 1.0 3.6
B0aTu B0gUa 1.0 3.6
B0aTu B0gUu 1.0 3.6
B0aTu B0gUg 1.0 3.6
B0aTu B0gUc 1.0 3.6
B0aTu B0gUt 1.0 3.6
B0aTu B0gU3 1.0 3.6
B0aTu B0cUa 1.0 3.6
B0aTu B0cUu 1.0 3.6
B0aTu B0cUg 1.0 3.6
B0aTu B0cUc 1.0 3.6
B0aTu B0cUt 1.0 3.6
B0aTu B0cU3 1.0 3.6
B0aTu B0tUa 1.0 3.6
B0aTu B0tUu 1.0 3.6
B0aTu B0tUg 1.0 3.6
B0aTu B0tUc 1.0 3.6
B0aTu B0tUt 1.0 3.6
B0aTu B0tU3 1.0 3.6
B05Ua B0aTg 1.0 3.6
B05Uu B0aTg 1.0 3.6
B05Ug B0aTg 1.0 3.6
B05Uc B0aTg 1.0 3.6
B05Ut B0aTg 1.0 3.6
B05U3 B0aTg 1.0 3.6
B0aTg B0aUa 1.0 3.6
B0aTg B0aUu 1.0 3.6
B0aTg B0aUg 1.0 3.6
B0aTg B0aUc 1.0 3.6
B0aTg B0aUt 1.0 3.6
B0aTg B0aU3 1.0 3.6
B0aTg B0uUa 1.0 3.6
B0aTg B0uUu 1.0 3.6
B0aTg B0uUg 1.0 3.6
B0aTg B0uUc 1.0 3.6
B0aTg B0uUt 1.0 3.6
B0aTg B0uU3 1.0 3.6
B0aTg B0gUa 1.0 3.6
B0aTg B0gUu 1.0 3.6
B0aTg B0gUg 1.0 3.6
B0aTg B0gUc 1.0 3.6
B0aTg B0gUt 1.0 3.6
B0aTg B0gU3 1.0 3.6
B0aTg B0cUa 1.0 3.6
B0aTg B0cUu 1.0 3.6
B0aTg B0cUg 1.0 3.6
B0aTg B0cUc 1.0 3.6
B0aTg B0cUt 1.0 3.6
B0aTg B0cU3 1.0 3.6
B0aTg B0tUa 1.0 3.6
B0aTg B0tUu 1.0 3.6
B0aTg B0tUg 1.0 3.6
B0aTg B0tUc 1.0 3.6
B0aTg B0tUt 1.0 3.6
B0aTg B0tU3 1.0 3.6
B05Ua B0aTc 1.0 3.6
B05Uu B0aTc 1.0 3.6
B05Ug B0aTc 1.0 3.6
B05Uc B0aTc 1.0 3.6
B05Ut B0aTc 1.0 3.6
B05U3 B0aTc 1.0 3.6
B0aTc B0aUa 1.0 3.6
B0aTc B0aUu 1.0 3.6
B0aTc B0aUg 1.0 3.6
B0aTc B0aUc 1.0 3.6
B0aTc B0aUt 1.0 3.6
B0aTc B0aU3 1.0 3.6
B0aTc B0uUa 1.0 3.6
B0aTc B0uUu 1.0 3.6
B0aTc B0uUg 1.0 3.6
B0aTc B0uUc 1.0 3.6
B0aTc B0uUt 1.0 3.6
B0aTc B0uU3 1.0 3.6
B0aTc B0gUa 1.0 3.6
B0aTc B0gUu 1.0 3.6
B0aTc B0gUg 1.0 3.6
B0aTc B0gUc 1.0 3.6
B0aTc B0gUt 1.0 3.6
B0aTc B0gU3 1.0 3.6
B0aTc B0cUa 1.0 3.6
B0aTc B0cUu 1.0 3.6
B0aTc B0cUg 1.0 3.6
B0aTc B0cUc 1.0 3.6
B0aTc B0cUt 1.0 3.6
B0aTc B0cU3 1.0 3.6
B0aTc B0tUa 1.0 3.6
B0aTc B0tUu 1.0 3.6
B0aTc B0tUg 1.0 3.6
B0aTc B0tUc 1.0 3.6
B0aTc B0tUt 1.0 3.6
B0aTc B0tU3 1.0 3.6
B05Ua B0aTt 1.0 3.6
B05Uu B0aTt 1.0 3.6
B05Ug B0aTt 1.0 3.6
B05Uc B0aTt 1.0 3.6
B05Ut B0aTt 1.0 3.6
B05U3 B0aTt 1.0 3.6
B0aTt B0aUa 1.0 3.6
B0aTt B0aUu 1.0 3.6
B0aTt B0aUg 1.0 3.6
B0aTt B0aUc 1.0 3.6
B0aTt B0aUt 1.0 3.6
B0aTt B0aU3 1.0 3.6
B0aTt B0uUa 1.0 3.6
B0aTt B0uUu 1.0 3.6
B0aTt B0uUg 1.0 3.6
B0aTt B0uUc 1.0 3.6
B0aTt B0uUt 1.0 3.6
B0aTt B0uU3 1.0 3.6
B0aTt B0gUa 1.0 3.6
B0aTt B0gUu 1.0 3.6
B0aTt B0gUg 1.0 3.6
B0aTt B0gUc 1.0 3.6
B0aTt B0gUt 1.0 3.6
B0aTt B0gU3 1.0 3.6
B0aTt B0cUa 1.0 3.6
B0aTt B0cUu 1.0 3.6
B0aTt B0cUg 1.0 3.6
B0aTt B0cUc 1.0 3.6
B0aTt B0cUt 1.0 3.6
B0aTt B0cU3 1.0 3.6
B0aTt B0tUa 1.0 3.6
B0aTt B0tUu 1.0 3.6
B0aTt B0tUg 1.0 3.6
B0aTt B0tUc 1.0 3.6
B0aTt B0tUt 1.0 3.6
B0aTt B0tU3 1.0 3.6
B05Ua B0aT3 1.0 3.6
B05Uu B0aT3 1.0 3.6
B05Ug B0aT3 1.0 3.6
B05Uc B0aT3 1.0 3.6
B05Ut B0aT3 1.0 3.6
B0aT3 B0aUa 1.0 3.6
B0aT3 B0aUu 1.0 3.6
B0aT3 B0aUg 1.0 3.6
B0aT3 B0aUc 1.0 3.6
B0aT3 B0aUt 1.0 3.6
B0aT3 B0uUa 1.0 3.6
B0aT3 B0uUu 1.0 3.6
B0aT3 B0uUg 1.0 3.6
B0aT3 B0uUc 1.0 3.6
B0aT3 B0uUt 1.0 3.6
B0aT3 B0gUa 1.0 3.6
B0aT3 B0gUu 1.0 3.6
B0aT3 B0gUg 1.0 3.6
B0aT3 B0gUc 1.0 3.6
B0aT3 B0gUt 1.0 3.6
B0aT3 B0cUa 1.0 3.6
B0aT3 B0cUu 1.0 3.6
B0aT3 B0cUg 1.0 3.6
B0aT3 B0cUc 1.0 3.6
B0aT3 B0cUt 1.0 3.6
B0aT3 B0tUa 1.0 3.6
B0aT3 B0tUu 1.0 3.6
B0aT3 B0tUg 1.0 3.6
B0aT3 B0tUc 1.0 3.6
B0aT3 B0tUt 1.0 3.6
B05Ua B0uTa 1.0 3.6
B05Uu B0uTa 1.0 3.6
B05Ug B0uTa 1.0 3.6
B05Uc B0uTa 1.0 3.6
B05Ut B0uTa 1.0 3.6
B05U3 B0uTa 1.0 3.6
B0aUa B0uTa 1.0 3.6
B0aUu B0uTa 1.0 3.6
B0aUg B0uTa 1.0 3.6
B0aUc B0uTa 1.0 3.6
B0aUt B0uTa 1.0 3.6
B0aU3 B0uTa 1.0 3.6
B0uTa B0uUa 1.0 3.6
B0uTa B0uUu 1.0 3.6
B0uTa B0uUg 1.0 3.6
B0uTa B0uUc 1.0 3.6
B0uTa B0uUt 1.0 3.6
B0uTa B0uU3 1.0 3.6
B0gUa B0uTa 1.0 3.6
B0gUu B0uTa 1.0 3.6
B0gUg B0uTa 1.0 3.6
B0gUc B0uTa 1.0 3.6
B0gUt B0uTa 1.0 3.6
B0gU3 B0uTa 1.0 3.6
B0cUa B0uTa 1.0 3.6
B0cUu B0uTa 1.0 3.6
B0cUg B0uTa 1.0 3.6
B0cUc B0uTa 1.0 3.6
B0cUt B0uTa 1.0 3.6
B0cU3 B0uTa 1.0 3.6
B0tUa B0uTa 1.0 3.6
B0tUu B0uTa 1.0 3.6
B0tUg B0uTa 1.0 3.6
B0tUc B0uTa 1.0 3.6
B0tUt B0uTa 1.0 3.6
B0tU3 B0uTa 1.0 3.6
B05Ua B0uTu 1.0 3.6
B05Uu B0uTu 1.0 3.6
B05Ug B0uTu 1.0 3.6
B05Uc B0uTu 1.0 3.6
B05Ut B0uTu 1.0 3.6
B05U3 B0uTu 1.0 3.6
B0aUa B0uTu 1.0 3.6
B0aUu B0uTu 1.0 3.6
B0aUg B0uTu 1.0 3.6
B0aUc B0uTu 1.0 3.6
B0aUt B0uTu 1.0 3.6
B0aU3 B0uTu 1.0 3.6
B0uTu B0uUa 1.0 3.6
B0uTu B0uUu 1.0 3.6
B0uTu B0uUg 1.0 3.6
B0uTu B0uUc 1.0 3.6
B0uTu B0uUt 1.0 3.6
B0uTu B0uU3 1.0 3.6
B0gUa B0uTu 1.0 3.6
B0gUu B0uTu 1.0 3.6
B0gUg B0uTu 1.0 3.6
B0gUc B0uTu 1.0 3.6
B0gUt B0uTu 1.0 3.6
B0gU3 B0uTu 1.0 3.6
B0cUa B0uTu 1.0 3.6
B0cUu B0uTu 1.0 3.6
B0cUg B0uTu 1.0 3.6
B0cUc B0uTu 1.0 3.6
B0cUt B0uTu 1.0 3.6
B0cU3 B0uTu 1.0 3.6
B0tUa B0uTu 1.0 3.6
B0tUu B0uTu 1.0 3.6
B0tUg B0uTu 1.0 3.6
B0tUc B0uTu 1.0 3.6
B0tUt B0uTu 1.0 3.6
B0tU3 B0uTu 1.0 3.6
B05Ua B0uTg 1.0 3.6
B05Uu B0uTg 1.0 3.6
B05Ug B0uTg 1.0 3.6
B05Uc B0uTg 1.0 3.6
B05Ut B0uTg 1.0 3.6
B05U3 B0uTg 1.0 3.6
B0aUa B0uTg 1.0 3.6
B0aUu B0uTg 1.0 3.6
B0aUg B0uTg 1.0 3.6
B0aUc B0uTg 1.0 3.6
B0aUt B0uTg 1.0 3.6
B0aU3 B0uTg 1.0 3.6
B0uTg B0uUa 1.0 3.6
B0uTg B0uUu 1.0 3.6
B0uTg B0uUg 1.0 3.6
B0uTg B0uUc 1.0 3.6
B0uTg B0uUt 1.0 3.6
B0uTg B0uU3 1.0 3.6
B0gUa B0uTg 1.0 3.6
B0gUu B0uTg 1.0 3.6
B0gUg B0uTg 1.0 3.6
B0gUc B0uTg 1.0 3.6
B0gUt B0uTg 1.0 3.6
B0gU3 B0uTg 1.0 3.6
B0cUa B0uTg 1.0 3.6
B0cUu B0uTg 1.0 3.6
B0cUg B0uTg 1.0 3.6
B0cUc B0uTg 1.0 3.6
B0cUt B0uTg 1.0 3.6
B0cU3 B0uTg 1.0 3.6
B0tUa B0uTg 1.0 3.6
B0tUu B0uTg 1.0 3.6
B0tUg B0uTg 1.0 3.6
B0tUc B0uTg 1.0 3.6
B0tUt B0uTg 1.0 3.6
B0tU3 B0uTg 1.0 3.6
B05Ua B0uTc 1.0 3.6
B05Uu B0uTc 1.0 3.6
B05Ug B0uTc 1.0 3.6
B05Uc B0uTc 1.0 3.6
B05Ut B0uTc 1.0 3.6
B05U3 B0uTc 1.0 3.6
B0aUa B0uTc 1.0 3.6
B0aUu B0uTc 1.0 3.6
B0aUg B0uTc 1.0 3.6
B0aUc B0uTc 1.0 3.6
B0aUt B0uTc 1.0 3.6
B0aU3 B0uTc 1.0 3.6
B0uTc B0uUa 1.0 3.6
B0uTc B0uUu 1.0 3.6
B0uTc B0uUg 1.0 3.6
B0uTc B0uUc 1.0 3.6
B0uTc B0uUt 1.0 3.6
B0uTc B0uU3 1.0 3.6
B0gUa B0uTc 1.0 3.6
B0gUu B0uTc 1.0 3.6
B0gUg B0uTc 1.0 3.6
B0gUc B0uTc 1.0 3.6
B0gUt B0uTc 1.0 3.6
B0gU3 B0uTc 1.0 3.6
B0cUa B0uTc 1.0 3.6
B0cUu B0uTc 1.0 3.6
B0cUg B0uTc 1.0 3.6
B0cUc B0uTc 1.0 3.6
B0cUt B0uTc 1.0 3.6
B0cU3 B0uTc 1.0 3.6
B0tUa B0uTc 1.0 3.6
B0tUu B0uTc 1.0 3.6
B0tUg B0uTc 1.0 3.6
B0tUc B0uTc 1.0 3.6
B0tUt B0uTc 1.0 3.6
B0tU3 B0uTc 1.0 3.6
B05Ua B0uTt 1.0 3.6
B05Uu B0uTt 1.0 3.6
B05Ug B0uTt 1.0 3.6
B05Uc B0uTt 1.0 3.6
B05Ut B0uTt 1.0 3.6
B05U3 B0uTt 1.0 3.6
B0aUa B0uTt 1.0 3.6
B0aUu B0uTt 1.0 3.6
B0aUg B0uTt 1.0 3.6
B0aUc B0uTt 1.0 3.6
B0aUt B0uTt 1.0 3.6
B0aU3 B0uTt 1.0 3.6
B0uTt B0uUa 1.0 3.6
B0uTt B0uUu 1.0 3.6
B0uTt B0uUg 1.0 3.6
B0uTt B0uUc 1.0 3.6
B0uTt B0uUt 1.0 3.6
B0uTt B0uU3 1.0 3.6
B0gUa B0uTt 1.0 3.6
B0gUu B0uTt 1.0 3.6
B0gUg B0uTt 1.0 3.6
B0gUc B0uTt 1.0 3.6
B0gUt B0uTt 1.0 3.6
B0gU3 B0uTt 1.0 3.6
B0cUa B0uTt 1.0 3.6
B0cUu B0uTt 1.0 3.6
B0cUg B0uTt 1.0 3.6
B0cUc B0uTt 1.0 3.6
B0cUt B0uTt 1.0 3.6
B0cU3 B0uTt 1.0 3.6
B0tUa B0uTt 1.0 3.6
B0tUu B0uTt 1.0 3.6
B0tUg B0uTt 1.0 3.6
B0tUc B0uTt 1.0 3.6
B0tUt B0uTt 1.0 3.6
B0tU3 B0uTt 1.0 3.6
B05Ua B0uT3 1.0 3.6
B05Uu B0uT3 1.0 3.6
B05Ug B0uT3 1.0 3.6
B05Uc B0uT3 1.0 3.6
B05Ut B0uT3 1.0 3.6
B0aUa B0uT3 1.0 3.6
B0aUu B0uT3 1.0 3.6
B0aUg B0uT3 1.0 3.6
B0aUc B0uT3 1.0 3.6
B0aUt B0uT3 1.0 3.6
B0uT3 B0uUa 1.0 3.6
B0uT3 B0uUu 1.0 3.6
B0uT3 B0uUg 1.0 3.6
B0uT3 B0uUc 1.0 3.6
B0uT3 B0uUt 1.0 3.6
B0gUa B0uT3 1.0 3.6
B0gUu B0uT3 1.0 3.6
B0gUg B0uT3 1.0 3.6
B0gUc B0uT3 1.0 3.6
B0gUt B0uT3 1.0 3.6
B0cUa B0uT3 1.0 3.6
B0cUu B0uT3 1.0 3.6
B0cUg B0uT3 1.0 3.6
B0cUc B0uT3 1.0 3.6
B0cUt B0uT3 1.0 3.6
B0tUa B0uT3 1.0 3.6
B0tUu B0uT3 1.0 3.6
B0tUg B0uT3 1.0 3.6
B0tUc B0uT3 1.0 3.6
B0tUt B0uT3 1.0 3.6
B05Ua B0gTa 1.0 3.6
B05Uu B0gTa 1.0 3.6
B05Ug B0gTa 1.0 3.6
B05Uc B0gTa 1.0 3.6
B05Ut B0gTa 1.0 3.6
B05U3 B0gTa 1.0 3.6
B0aUa B0gTa 1.0 3.6
B0aUu B0gTa 1.0 3.6
B0aUg B0gTa 1.0 3.6
B0aUc B0gTa 1.0 3.6
B0aUt B0gTa 1.0 3.6
B0aU3 B0gTa 1.0 3.6
B0gTa B0uUa 1.0 3.6
B0gTa B0uUu 1.0 3.6
B0gTa B0uUg 1.0 3.6
B0gTa B0uUc 1.0 3.6
B0gTa B0uUt 1.0 3.6
B0gTa B0uU3 1.0 3.6
B0gTa B0gUa 1.0 3.6
B0gTa B0gUu 1.0 3.6
B0gTa B0gUg 1.0 3.6
B0gTa B0gUc 1.0 3.6
B0gTa B0gUt 1.0 3.6
B0gTa B0gU3 1.0 3.6
B0cUa B0gTa 1.0 3.6
B0cUu B0gTa 1.0 3.6
B0cUg B0gTa 1.0 3.6
B0cUc B0gTa 1.0 3.6
B0cUt B0gTa 1.0 3.6
B0cU3 B0gTa 1.0 3.6
B0gTa B0tUa 1.0 3.6
B0gTa B0tUu 1.0 3.6
B0gTa B0tUg 1.0 3.6
B0gTa B0tUc 1.0 3.6
B0gTa B0tUt 1.0 3.6
B0gTa B0tU3 1.0 3.6
B05Ua B0gTu 1.0 3.6
B05Uu B0gTu 1.0 3.6
B05Ug B0gTu 1.0 3.6
B05Uc B0gTu 1.0 3.6
B05Ut B0gTu 1.0 3.6
B05U3 B0gTu 1.0 3.6
B0aUa B0gTu 1.0 3.6
B0aUu B0gTu 1.0 3.6
B0aUg B0gTu 1.0 3.6
B0aUc B0gTu 1.0 3.6
B0aUt B0gTu 1.0 3.6
B0aU3 B0gTu 1.0 3.6
B0gTu B0uUa 1.0 3.6
B0gTu B0uUu 1.0 3.6
B0gTu B0uUg 1.0 3.6
B0gTu B0uUc 1.0 3.6
B0gTu B0uUt 1.0 3.6
B0gTu B0uU3 1.0 3.6
B0gTu B0gUa 1.0 3.6
B0gTu B0gUu 1.0 3.6
B0gTu B0gUg 1.0 3.6
B0gTu B0gUc 1.0 3.6
B0gTu B0gUt 1.0 3.6
B0gTu B0gU3 1.0 3.6
B0cUa B0gTu 1.0 3.6
B0cUu B0gTu 1.0 3.6
B0cUg B0gTu 1.0 3.6
B0cUc B0gTu 1.0 3.6
B0cUt B0gTu 1.0 3.6
B0cU3 B0gTu 1.0 3.6
B0gTu B0tUa 1.0 3.6
B0gTu B0tUu 1.0 3.6
B0gTu B0tUg 1.0 3.6
B0gTu B0tUc 1.0 3.6
B0gTu B0tUt 1.0 3.6
B0gTu B0tU3 1.0 3.6
B05Ua B0gTg 1.0 3.6
B05Uu B0gTg 1.0 3.6
B05Ug B0gTg 1.0 3.6
B05Uc B0gTg 1.0 3.6
B05Ut B0gTg 1.0 3.6
B05U3 B0gTg 1.0 3.6
B0aUa B0gTg 1.0 3.6
B0aUu B0gTg 1.0 3.6
B0aUg B0gTg 1.0 3.6
B0aUc B0gTg 1.0 3.6
B0aUt B0gTg 1.0 3.6
B0aU3 B0gTg 1.0 3.6
B0gTg B0uUa 1.0 3.6
B0gTg B0uUu 1.0 3.6
B0gTg B0uUg 1.0 3.6
B0gTg B0uUc 1.0 3.6
B0gTg B0uUt 1.0 3.6
B0gTg B0uU3 1.0 3.6
B0gTg B0gUa 1.0 3.6
B0gTg B0gUu 1.0 3.6
B0gTg B0gUg 1.0 3.6
B0gTg B0gUc 1.0 3.6
B0gTg B0gUt 1.0 3.6
B0gTg B0gU3 1.0 3.6
B0cUa B0gTg 1.0 3.6
B0cUu B0gTg 1.0 3.6
B0cUg B0gTg 1.0 3.6
B0cUc B0gTg 1.0 3.6
B0cUt B0gTg 1.0 3.6
B0cU3 B0gTg 1.0 3.6
B0gTg B0tUa 1.0 3.6
B0gTg B0tUu 1.0 3.6
B0gTg B0tUg 1.0 3.6
B0gTg B0tUc 1.0 3.6
B0gTg B0tUt 1.0 3.6
B0gTg B0tU3 1.0 3.6
B05Ua B0gTc 1.0 3.6
B05Uu B0gTc 1.0 3.6
B05Ug B0gTc 1.0 3.6
B05Uc B0gTc 1.0 3.6
B05Ut B0gTc 1.0 3.6
B05U3 B0gTc 1.0 3.6
B0aUa B0gTc 1.0 3.6
B0aUu B0gTc 1.0 3.6
B0aUg B0gTc 1.0 3.6
B0aUc B0gTc 1.0 3.6
B0aUt B0gTc 1.0 3.6
