#a1 a2 eps sig(A)
S0cGu B0tCg 1.00 10.00
B0cGu S0tCg 1.00 10.00
B0cGu B0tCg 1.00  6.00
#S05Cg S0cGg 1.00 14.00
S05Cg B0cGg 1.00 10.00
B05Cg S0cGg 1.00 10.00
B05Cg B0cGg 1.00  6.00
#S0aCg S0cGg 1.00 14.00
S0aCg B0cGg 1.00 10.00
B0aCg S0cGg 1.00 10.00
B0aCg B0cGg 1.00  6.00
#S0cGg S0uCg 1.00 14.00
S0cGg B0uCg 1.00 10.00
B0cGg S0uCg 1.00 10.00
B0cGg B0uCg 1.00  6.00
#S0cGg S0gCg 1.00 14.00
S0cGg B0gCg 1.00 10.00
B0cGg S0gCg 1.00 10.00
B0cGg B0gCg 1.00  6.00
#S0cCa S0cGg 1.00 14.00
S0cCa B0cGg 1.00 10.00
B0cCa S0cGg 1.00 10.00
B0cCa B0cGg 1.00  6.00
#S0cCu S0cGg 1.00 14.00
S0cCu B0cGg 1.00 10.00
B0cCu S0cGg 1.00 10.00
B0cCu B0cGg 1.00  6.00
#S0cCg S0cGg 2.00 14.00
S0cCg B0cGg 2.00 10.00
B0cCg S0cGg 2.00 10.00
B0cCg B0cGg 2.00  6.00
#S0cCc S0cGg 1.00 14.00
S0cCc B0cGg 1.00 10.00
B0cCc S0cGg 1.00 10.00
B0cCc B0cGg 1.00  6.00
#S0cCt S0cGg 1.00 14.00
S0cCt B0cGg 1.00 10.00
B0cCt S0cGg 1.00 10.00
B0cCt B0cGg 1.00  6.00
#S0cC3 S0cGg 1.00 14.00
S0cC3 B0cGg 1.00 10.00
B0cC3 S0cGg 1.00 10.00
B0cC3 B0cGg 1.00  6.00
#S0cGg S0tCg 1.00 14.00
S0cGg B0tCg 1.00 10.00
B0cGg S0tCg 1.00 10.00
B0cGg B0tCg 1.00  6.00
#S05Cg S0cGc 1.00 14.00
S05Cg B0cGc 1.00 10.00
B05Cg S0cGc 1.00 10.00
B05Cg B0cGc 1.00  6.00
#S0aCg S0cGc 1.00 14.00
S0aCg B0cGc 1.00 10.00
B0aCg S0cGc 1.00 10.00
B0aCg B0cGc 1.00  6.00
#S0cGc S0uCg 1.00 14.00
S0cGc B0uCg 1.00 10.00
B0cGc S0uCg 1.00 10.00
B0cGc B0uCg 1.00  6.00
#S0cGc S0gCa 1.00 14.00
S0cGc B0gCa 1.00 10.00
B0cGc S0gCa 1.00 10.00
B0cGc B0gCa 1.00  6.00
#S0cGc S0gCu 1.00 14.00
S0cGc B0gCu 1.00 10.00
B0cGc S0gCu 1.00 10.00
B0cGc B0gCu 1.00  6.00
#S0cGc S0gCg 2.00 14.00
S0cGc B0gCg 2.00 10.00
B0cGc S0gCg 2.00 10.00
B0cGc B0gCg 2.00  6.00
#S0cGc S0gCc 1.00 14.00
S0cGc B0gCc 1.00 10.00
B0cGc S0gCc 1.00 10.00
B0cGc B0gCc 1.00  6.00
#S0cGc S0gCt 1.00 14.00
S0cGc B0gCt 1.00 10.00
B0cGc S0gCt 1.00 10.00
B0cGc B0gCt 1.00  6.00
#S0cGc S0gC3 1.00 14.00
S0cGc B0gC3 1.00 10.00
B0cGc S0gC3 1.00 10.00
B0cGc B0gC3 1.00  6.00
#S0cCg S0cGc 1.00 14.00
S0cCg B0cGc 1.00 10.00
B0cCg S0cGc 1.00 10.00
B0cCg B0cGc 1.00  6.00
#S0cGc S0tCg 1.00 14.00
S0cGc B0tCg 1.00 10.00
B0cGc S0tCg 1.00 10.00
B0cGc B0tCg 1.00  6.00
#S05Cg S0cGt 1.00 14.00
S05Cg B0cGt 1.00 10.00
B05Cg S0cGt 1.00 10.00
B05Cg B0cGt 1.00  6.00
#S0aCa S0cGt 1.00 14.00
S0aCa B0cGt 1.00 10.00
B0aCa S0cGt 1.00 10.00
B0aCa B0cGt 1.00  6.00
#S0aCu S0cGt 1.00 14.00
S0aCu B0cGt 1.00 10.00
B0aCu S0cGt 1.00 10.00
B0aCu B0cGt 1.00  6.00
#S0aCg S0cGt 2.00 14.00
S0aCg B0cGt 2.00 10.00
B0aCg S0cGt 2.00 10.00
B0aCg B0cGt 2.00  6.00
#S0aCc S0cGt 1.00 14.00
S0aCc B0cGt 1.00 10.00
B0aCc S0cGt 1.00 10.00
B0aCc B0cGt 1.00  6.00
#S0aCt S0cGt 1.00 14.00
S0aCt B0cGt 1.00 10.00
B0aCt S0cGt 1.00 10.00
B0aCt B0cGt 1.00  6.00
#S0aC3 S0cGt 1.00 14.00
S0aC3 B0cGt 1.00 10.00
B0aC3 S0cGt 1.00 10.00
B0aC3 B0cGt 1.00  6.00
#S0cGt S0uCg 1.00 14.00
S0cGt B0uCg 1.00 10.00
B0cGt S0uCg 1.00 10.00
B0cGt B0uCg 1.00  6.00
#S0cGt S0gCg 1.00 14.00
S0cGt B0gCg 1.00 10.00
B0cGt S0gCg 1.00 10.00
B0cGt B0gCg 1.00  6.00
#S0cCg S0cGt 1.00 14.00
S0cCg B0cGt 1.00 10.00
B0cCg S0cGt 1.00 10.00
B0cCg B0cGt 1.00  6.00
#S0cGt S0tCg 1.00 14.00
S0cGt B0tCg 1.00 10.00
B0cGt S0tCg 1.00 10.00
B0cGt B0tCg 1.00  6.00
#S05Cg S0cG3 1.00 14.00
S05Cg B0cG3 1.00 10.00
B05Cg S0cG3 1.00 10.00
B05Cg B0cG3 1.00  6.00
#S0aCg S0cG3 1.00 14.00
S0aCg B0cG3 1.00 10.00
B0aCg S0cG3 1.00 10.00
B0aCg B0cG3 1.00  6.00
#S0cG3 S0uCg 1.00 14.00
S0cG3 B0uCg 1.00 10.00
B0cG3 S0uCg 1.00 10.00
B0cG3 B0uCg 1.00  6.00
#S0cG3 S0gCg 1.00 14.00
S0cG3 B0gCg 1.00 10.00
B0cG3 S0gCg 1.00 10.00
B0cG3 B0gCg 1.00  6.00
#S0cCg S0cG3 1.00 14.00
S0cCg B0cG3 1.00 10.00
B0cCg S0cG3 1.00 10.00
B0cCg B0cG3 1.00  6.00
#S0cG3 S0tCg 1.00 14.00
S0cG3 B0tCg 1.00 10.00
B0cG3 S0tCg 1.00 10.00
B0cG3 B0tCg 1.00  6.00
#S05Ca S0tGa 1.00 14.00
S05Ca B0tGa 1.00 10.00
B05Ca S0tGa 1.00 10.00
B05Ca B0tGa 1.00  6.00
#S0aCa S0tGa 1.00 14.00
S0aCa B0tGa 1.00 10.00
B0aCa S0tGa 1.00 10.00
B0aCa B0tGa 1.00  6.00
#S0tGa S0uCa 2.00 14.00
S0tGa B0uCa 2.00 10.00
B0tGa S0uCa 2.00 10.00
B0tGa B0uCa 2.00  6.00
#S0tGa S0uCu 1.00 14.00
S0tGa B0uCu 1.00 10.00
B0tGa S0uCu 1.00 10.00
B0tGa B0uCu 1.00  6.00
#S0tGa S0uCg 1.00 14.00
S0tGa B0uCg 1.00 10.00
B0tGa S0uCg 1.00 10.00
B0tGa B0uCg 1.00  6.00
#S0tGa S0uCc 1.00 14.00
S0tGa B0uCc 1.00 10.00
B0tGa S0uCc 1.00 10.00
B0tGa B0uCc 1.00  6.00
#S0tGa S0uCt 1.00 14.00
S0tGa B0uCt 1.00 10.00
B0tGa S0uCt 1.00 10.00
B0tGa B0uCt 1.00  6.00
#S0tGa S0uC3 1.00 14.00
S0tGa B0uC3 1.00 10.00
B0tGa S0uC3 1.00 10.00
B0tGa B0uC3 1.00  6.00
#S0gCa S0tGa 1.00 14.00
S0gCa B0tGa 1.00 10.00
B0gCa S0tGa 1.00 10.00
B0gCa B0tGa 1.00  6.00
#S0cCa S0tGa 1.00 14.00
S0cCa B0tGa 1.00 10.00
B0cCa S0tGa 1.00 10.00
B0cCa B0tGa 1.00  6.00
#S0tCa S0tGa 2.00 14.00
S0tCa B0tGa 2.00 10.00
B0tCa S0tGa 2.00 10.00
B0tCa B0tGa 2.00  6.00
#S0tCu S0tGa 1.00 14.00
S0tCu B0tGa 1.00 10.00
B0tCu S0tGa 1.00 10.00
B0tCu B0tGa 1.00  6.00
#S0tCg S0tGa 1.00 14.00
S0tCg B0tGa 1.00 10.00
B0tCg S0tGa 1.00 10.00
B0tCg B0tGa 1.00  6.00
#S0tCc S0tGa 1.00 14.00
S0tCc B0tGa 1.00 10.00
B0tCc S0tGa 1.00 10.00
B0tCc B0tGa 1.00  6.00
#S0tCt S0tGa 1.00 14.00
S0tCt B0tGa 1.00 10.00
B0tCt S0tGa 1.00 10.00
B0tCt B0tGa 1.00  6.00
#S0tC3 S0tGa 1.00 14.00
S0tC3 B0tGa 1.00 10.00
B0tC3 S0tGa 1.00 10.00
B0tC3 B0tGa 1.00  6.00
#S05Ca S0tGu 1.00 14.00
S05Ca B0tGu 1.00 10.00
B05Ca S0tGu 1.00 10.00
B05Ca B0tGu 1.00  6.00
#S0aCa S0tGu 2.00 14.00
S0aCa B0tGu 2.00 10.00
B0aCa S0tGu 2.00 10.00
B0aCa B0tGu 2.00  6.00
#S0aCu S0tGu 1.00 14.00
S0aCu B0tGu 1.00 10.00
B0aCu S0tGu 1.00 10.00
B0aCu B0tGu 1.00  6.00
#S0aCg S0tGu 1.00 14.00
S0aCg B0tGu 1.00 10.00
B0aCg S0tGu 1.00 10.00
B0aCg B0tGu 1.00  6.00
#S0aCc S0tGu 1.00 14.00
S0aCc B0tGu 1.00 10.00
B0aCc S0tGu 1.00 10.00
B0aCc B0tGu 1.00  6.00
#S0aCt S0tGu 1.00 14.00
S0aCt B0tGu 1.00 10.00
B0aCt S0tGu 1.00 10.00
B0aCt B0tGu 1.00  6.00
#S0aC3 S0tGu 1.00 14.00
S0aC3 B0tGu 1.00 10.00
B0aC3 S0tGu 1.00 10.00
B0aC3 B0tGu 1.00  6.00
#S0tGu S0uCa 1.00 14.00
S0tGu B0uCa 1.00 10.00
B0tGu S0uCa 1.00 10.00
B0tGu B0uCa 1.00  6.00
#S0gCa S0tGu 1.00 14.00
S0gCa B0tGu 1.00 10.00
B0gCa S0tGu 1.00 10.00
B0gCa B0tGu 1.00  6.00
#S0cCa S0tGu 1.00 14.00
S0cCa B0tGu 1.00 10.00
B0cCa S0tGu 1.00 10.00
B0cCa B0tGu 1.00  6.00
#S0tCa S0tGu 1.00 14.00
S0tCa B0tGu 1.00 10.00
B0tCa S0tGu 1.00 10.00
B0tCa B0tGu 1.00  6.00
#S05Ca S0tGg 1.00 14.00
S05Ca B0tGg 1.00 10.00
B05Ca S0tGg 1.00 10.00
B05Ca B0tGg 1.00  6.00
#S0aCa S0tGg 1.00 14.00
S0aCa B0tGg 1.00 10.00
B0aCa S0tGg 1.00 10.00
B0aCa B0tGg 1.00  6.00
#S0tGg S0uCa 1.00 14.00
S0tGg B0uCa 1.00 10.00
B0tGg S0uCa 1.00 10.00
B0tGg B0uCa 1.00  6.00
#S0gCa S0tGg 1.00 14.00
S0gCa B0tGg 1.00 10.00
B0gCa S0tGg 1.00 10.00
B0gCa B0tGg 1.00  6.00
#S0cCa S0tGg 2.00 14.00
S0cCa B0tGg 2.00 10.00
B0cCa S0tGg 2.00 10.00
B0cCa B0tGg 2.00  6.00
#S0cCu S0tGg 1.00 14.00
S0cCu B0tGg 1.00 10.00
B0cCu S0tGg 1.00 10.00
B0cCu B0tGg 1.00  6.00
#S0cCg S0tGg 1.00 14.00
S0cCg B0tGg 1.00 10.00
B0cCg S0tGg 1.00 10.00
B0cCg B0tGg 1.00  6.00
#S0cCc S0tGg 1.00 14.00
S0cCc B0tGg 1.00 10.00
B0cCc S0tGg 1.00 10.00
B0cCc B0tGg 1.00  6.00
#S0cCt S0tGg 1.00 14.00
S0cCt B0tGg 1.00 10.00
B0cCt S0tGg 1.00 10.00
B0cCt B0tGg 1.00  6.00
#S0cC3 S0tGg 1.00 14.00
S0cC3 B0tGg 1.00 10.00
B0cC3 S0tGg 1.00 10.00
B0cC3 B0tGg 1.00  6.00
#S0tCa S0tGg 1.00 14.00
S0tCa B0tGg 1.00 10.00
B0tCa S0tGg 1.00 10.00
B0tCa B0tGg 1.00  6.00
#S05Ca S0tGc 1.00 14.00
S05Ca B0tGc 1.00 10.00
B05Ca S0tGc 1.00 10.00
B05Ca B0tGc 1.00  6.00
#S0aCa S0tGc 1.00 14.00
S0aCa B0tGc 1.00 10.00
B0aCa S0tGc 1.00 10.00
B0aCa B0tGc 1.00  6.00
#S0tGc S0uCa 1.00 14.00
S0tGc B0uCa 1.00 10.00
B0tGc S0uCa 1.00 10.00
B0tGc B0uCa 1.00  6.00
#S0gCa S0tGc 2.00 14.00
S0gCa B0tGc 2.00 10.00
B0gCa S0tGc 2.00 10.00
B0gCa B0tGc 2.00  6.00
#S0gCu S0tGc 1.00 14.00
S0gCu B0tGc 1.00 10.00
B0gCu S0tGc 1.00 10.00
B0gCu B0tGc 1.00  6.00
#S0gCg S0tGc 1.00 14.00
S0gCg B0tGc 1.00 10.00
B0gCg S0tGc 1.00 10.00
B0gCg B0tGc 1.00  6.00
#S0gCc S0tGc 1.00 14.00
S0gCc B0tGc 1.00 10.00
B0gCc S0tGc 1.00 10.00
B0gCc B0tGc 1.00  6.00
#S0gCt S0tGc 1.00 14.00
S0gCt B0tGc 1.00 10.00
B0gCt S0tGc 1.00 10.00
B0gCt B0tGc 1.00  6.00
#S0gC3 S0tGc 1.00 14.00
S0gC3 B0tGc 1.00 10.00
B0gC3 S0tGc 1.00 10.00
B0gC3 B0tGc 1.00  6.00
#S0cCa S0tGc 1.00 14.00
S0cCa B0tGc 1.00 10.00
B0cCa S0tGc 1.00 10.00
B0cCa B0tGc 1.00  6.00
#S0tCa S0tGc 1.00 14.00
S0tCa B0tGc 1.00 10.00
B0tCa S0tGc 1.00 10.00
B0tCa B0tGc 1.00  6.00
#S05Ca S0tGt 1.00 14.00
S05Ca B0tGt 1.00 10.00
B05Ca S0tGt 1.00 10.00
B05Ca B0tGt 1.00  6.00
#S0aCa S0tGt 2.00 14.00
S0aCa B0tGt 2.00 10.00
B0aCa S0tGt 2.00 10.00
B0aCa B0tGt 2.00  6.00
#S0aCu S0tGt 1.00 14.00
S0aCu B0tGt 1.00 10.00
B0aCu S0tGt 1.00 10.00
B0aCu B0tGt 1.00  6.00
#S0aCg S0tGt 1.00 14.00
S0aCg B0tGt 1.00 10.00
B0aCg S0tGt 1.00 10.00
B0aCg B0tGt 1.00  6.00
#S0aCc S0tGt 1.00 14.00
S0aCc B0tGt 1.00 10.00
B0aCc S0tGt 1.00 10.00
B0aCc B0tGt 1.00  6.00
#S0aCt S0tGt 1.00 14.00
S0aCt B0tGt 1.00 10.00
B0aCt S0tGt 1.00 10.00
B0aCt B0tGt 1.00  6.00
#S0aC3 S0tGt 1.00 14.00
S0aC3 B0tGt 1.00 10.00
B0aC3 S0tGt 1.00 10.00
B0aC3 B0tGt 1.00  6.00
#S0tGt S0uCa 1.00 14.00
S0tGt B0uCa 1.00 10.00
B0tGt S0uCa 1.00 10.00
B0tGt B0uCa 1.00  6.00
#S0gCa S0tGt 1.00 14.00
S0gCa B0tGt 1.00 10.00
B0gCa S0tGt 1.00 10.00
B0gCa B0tGt 1.00  6.00
#S0cCa S0tGt 1.00 14.00
S0cCa B0tGt 1.00 10.00
B0cCa S0tGt 1.00 10.00
B0cCa B0tGt 1.00  6.00
#S0tCa S0tGt 1.00 14.00
S0tCa B0tGt 1.00 10.00
B0tCa S0tGt 1.00 10.00
B0tCa B0tGt 1.00  6.00
#S05Ca S0tG3 1.00 14.00
S05Ca B0tG3 1.00 10.00
B05Ca S0tG3 1.00 10.00
B05Ca B0tG3 1.00  6.00
#S0aCa S0tG3 1.00 14.00
S0aCa B0tG3 1.00 10.00
B0aCa S0tG3 1.00 10.00
B0aCa B0tG3 1.00  6.00
#S0tG3 S0uCa 1.00 14.00
S0tG3 B0uCa 1.00 10.00
B0tG3 S0uCa 1.00 10.00
B0tG3 B0uCa 1.00  6.00
#S0gCa S0tG3 1.00 14.00
S0gCa B0tG3 1.00 10.00
B0gCa S0tG3 1.00 10.00
B0gCa B0tG3 1.00  6.00
#S0cCa S0tG3 1.00 14.00
S0cCa B0tG3 1.00 10.00
B0cCa S0tG3 1.00 10.00
B0cCa B0tG3 1.00  6.00
#S0tCa S0tG3 1.00 14.00
S0tCa B0tG3 1.00 10.00
B0tCa S0tG3 1.00 10.00
B0tCa B0tG3 1.00  6.00
